Borough,Neighborhood,Season,Day_of_Week,Time_Bucket,Avg_Complaints_Per_Week,Std_Complaints,Num_Weeks
QUEENS,Southwest Queens,Spring,6,night,41.30769230769231,30.400910917526538,91
QUEENS,Southwest Queens,Spring,6,overnight,15.241758241758241,10.405490707998199,91
QUEENS,Southwest Queens,Summer,0,afternoon,12.064102564102564,9.20945271522794,78
QUEENS,Southwest Queens,Summer,0,evening,16.063291139240505,10.793328628170723,79
QUEENS,Southwest Queens,Summer,0,morning,6.181818181818182,4.865905207956991,77
QUEENS,Southwest Queens,Summer,0,night,25.075949367088608,22.348505457916684,79
QUEENS,Southwest Queens,Summer,0,overnight,7.0,8.284786126353552,70
QUEENS,Southwest Queens,Summer,1,afternoon,12.012658227848101,9.62701017421893,79
QUEENS,Southwest Queens,Summer,1,evening,14.924050632911392,9.351775029508124,79
QUEENS,Southwest Queens,Summer,1,morning,6.173333333333333,5.563814881539109,75
QUEENS,Southwest Queens,Summer,1,night,14.050632911392405,13.1538224279516,79
QUEENS,Southwest Queens,Summer,1,overnight,3.3333333333333335,3.5685379746944212,60
QUEENS,Southwest Queens,Summer,2,afternoon,11.166666666666666,8.625568555198717,78
QUEENS,Southwest Queens,Summer,2,evening,14.063291139240507,7.220593363201902,79
QUEENS,Southwest Queens,Summer,2,morning,7.422535211267606,5.837470028876223,71
QUEENS,Southwest Queens,Summer,2,night,12.708860759493671,7.003940097589349,79
QUEENS,Southwest Queens,Summer,2,overnight,2.2419354838709675,1.4450081838893298,62
QUEENS,Southwest Queens,Summer,3,afternoon,13.363636363636363,10.600284369210756,77
QUEENS,Southwest Queens,Summer,3,evening,17.430379746835442,10.2927451974727,79
QUEENS,Southwest Queens,Summer,3,morning,7.36,6.747652244359574,75
QUEENS,Southwest Queens,Summer,3,night,17.417721518987342,10.51202924484759,79
QUEENS,Southwest Queens,Summer,3,overnight,2.4827586206896552,2.2024020324735623,58
QUEENS,Southwest Queens,Summer,4,afternoon,14.23076923076923,10.970945189984242,78
QUEENS,Southwest Queens,Summer,4,evening,24.615384615384617,9.901109434400169,78
QUEENS,Southwest Queens,Summer,4,morning,7.32,6.384440545661073,75
QUEENS,Southwest Queens,Summer,4,night,28.67948717948718,11.528050025738844,78
QUEENS,Southwest Queens,Summer,4,overnight,2.746031746031746,2.50784738672531,63
QUEENS,Southwest Queens,Summer,5,afternoon,18.962025316455698,8.929126982298857,79
QUEENS,Southwest Queens,Summer,5,evening,45.67088607594937,14.193463211026138,79
QUEENS,Southwest Queens,Summer,5,morning,6.329113924050633,4.653979601145729,79
QUEENS,Southwest Queens,Summer,5,night,80.39240506329114,22.48898175889182,79
QUEENS,Southwest Queens,Summer,5,overnight,9.346153846153847,6.601508924474773,78
QUEENS,Southwest Queens,Summer,6,afternoon,23.544303797468356,11.364358892376156,79
QUEENS,Southwest Queens,Summer,6,evening,40.46835443037975,18.00985160820854,79
QUEENS,Southwest Queens,Summer,6,morning,8.708860759493671,6.945118002604931,79
QUEENS,Southwest Queens,Summer,6,night,88.72151898734177,28.303273666259873,79
QUEENS,Southwest Queens,Summer,6,overnight,30.924050632911392,12.76189455421052,79
QUEENS,Southwest Queens,Winter,0,afternoon,11.0875,10.461737094669061,80
QUEENS,Southwest Queens,Winter,0,evening,6.525,5.1508264053671855,80
QUEENS,Southwest Queens,Winter,0,morning,6.1066666666666665,5.6390849682620745,75
QUEENS,Southwest Queens,Winter,0,night,7.440476190476191,7.201658427602632,84
QUEENS,Southwest Queens,Winter,0,overnight,3.28,4.012009000016851,75
QUEENS,Southwest Queens,Winter,1,afternoon,9.15,9.165289501459819,80
QUEENS,Southwest Queens,Winter,1,evening,6.4125,4.2117789921220945,80
QUEENS,Southwest Queens,Winter,1,morning,6.0285714285714285,5.310562154176782,70
QUEENS,Southwest Queens,Winter,1,night,5.428571428571429,3.859851156021915,84
QUEENS,Southwest Queens,Winter,1,overnight,1.796875,1.0107311120928162,64
QUEENS,Southwest Queens,Winter,2,afternoon,8.78048780487805,8.216250669724646,82
QUEENS,Southwest Queens,Winter,2,evening,6.468354430379747,4.843275653135567,79
QUEENS,Southwest Queens,Winter,2,morning,5.493670886075949,4.6128955746475615,79
QUEENS,Southwest Queens,Winter,2,night,6.666666666666667,6.601083031499832,84
QUEENS,Southwest Queens,Winter,2,overnight,3.0847457627118646,4.639738903151921,59
QUEENS,Southwest Queens,Winter,3,afternoon,10.566265060240964,10.975796844325728,83
QUEENS,Southwest Queens,Winter,3,evening,7.552941176470588,5.874695295751701,85
QUEENS,Southwest Queens,Winter,3,morning,6.148148148148148,5.895148664603615,81
QUEENS,Southwest Queens,Winter,3,night,5.894117647058824,3.915851574999105,85
QUEENS,Southwest Queens,Winter,3,overnight,2.391304347826087,2.371506044840728,69
QUEENS,Southwest Queens,Winter,4,afternoon,9.891566265060241,9.819110346905248,83
QUEENS,Southwest Queens,Winter,4,evening,7.837209302325581,5.005550954258398,86
QUEENS,Southwest Queens,Winter,4,morning,6.1265822784810124,5.73644911298233,79
QUEENS,Southwest Queens,Winter,4,night,8.755813953488373,4.017421023819453,86
QUEENS,Southwest Queens,Winter,4,overnight,2.5671641791044775,2.950212527511417,67
QUEENS,Southwest Queens,Winter,5,afternoon,8.666666666666666,6.937471733724388,84
QUEENS,Southwest Queens,Winter,5,evening,8.611764705882353,4.429592364473977,85
QUEENS,Southwest Queens,Winter,5,morning,3.5949367088607596,2.394004195001852,79
QUEENS,Southwest Queens,Winter,5,night,14.788235294117648,6.66207124528933,85
QUEENS,Southwest Queens,Winter,5,overnight,4.701298701298701,4.442808900094786,77
QUEENS,Southwest Queens,Winter,6,afternoon,11.096385542168674,8.773038600654218,83
QUEENS,Southwest Queens,Winter,6,evening,8.297619047619047,5.622201605178472,84
QUEENS,Southwest Queens,Winter,6,morning,3.9625,2.776227063635242,80
QUEENS,Southwest Queens,Winter,6,night,16.238095238095237,7.748484574137042,84
QUEENS,Southwest Queens,Winter,6,overnight,8.69047619047619,6.482555257155691,84
QUEENS,West Central Queens,Fall,0,afternoon,5.181818181818182,3.366738515190194,77
QUEENS,West Central Queens,Fall,0,evening,6.75,4.099186911246343,76
QUEENS,West Central Queens,Fall,0,morning,4.118421052631579,2.1414456504156743,76
QUEENS,West Central Queens,Fall,0,night,11.14102564102564,6.516162441220518,78
QUEENS,West Central Queens,Fall,0,overnight,4.507042253521127,5.264091942956869,71
QUEENS,West Central Queens,Fall,1,afternoon,5.36,3.5092156665834318,75
QUEENS,West Central Queens,Fall,1,evening,7.881578947368421,5.1947848342048015,76
QUEENS,West Central Queens,Fall,1,morning,4.552631578947368,2.0356472310110134,76
QUEENS,West Central Queens,Fall,1,night,9.012820512820513,4.228823758795155,78
QUEENS,West Central Queens,Fall,1,overnight,2.6451612903225805,1.600171857507488,62
QUEENS,West Central Queens,Fall,2,afternoon,5.636363636363637,3.034490726842292,77
QUEENS,West Central Queens,Fall,2,evening,9.328947368421053,7.8305183445197075,76
QUEENS,West Central Queens,Fall,2,morning,4.3896103896103895,2.2073790373715787,77
QUEENS,West Central Queens,Fall,2,night,9.961538461538462,5.452134831951079,78
QUEENS,West Central Queens,Fall,2,overnight,2.6176470588235294,1.5359319380589196,68
QUEENS,West Central Queens,Fall,3,afternoon,5.697368421052632,3.4059545381272307,76
QUEENS,West Central Queens,Fall,3,evening,9.539473684210526,8.31294699365383,76
QUEENS,West Central Queens,Fall,3,morning,4.597402597402597,2.5249269935237226,77
QUEENS,West Central Queens,Fall,3,night,11.743589743589743,5.780477438232885,78
QUEENS,West Central Queens,Fall,3,overnight,2.898550724637681,1.9489433602990829,69
QUEENS,West Central Queens,Fall,4,afternoon,6.87012987012987,4.362974146607387,77
QUEENS,West Central Queens,Fall,4,evening,15.61038961038961,11.274278882478056,77
QUEENS,West Central Queens,Fall,4,morning,4.207792207792208,2.2903554213820763,77
QUEENS,West Central Queens,Fall,4,night,17.615384615384617,8.037623815742847,78
QUEENS,West Central Queens,Fall,4,overnight,3.5217391304347827,2.5240530877479226,69
QUEENS,West Central Queens,Fall,5,afternoon,10.192307692307692,6.204434300966125,78
QUEENS,West Central Queens,Fall,5,evening,18.5,12.276839138018357,78
QUEENS,West Central Queens,Fall,5,morning,6.846153846153846,3.9512513982772104,78
QUEENS,West Central Queens,Fall,5,night,32.333333333333336,14.890654845627228,78
QUEENS,West Central Queens,Fall,5,overnight,6.846153846153846,5.281865380535733,78
QUEENS,West Central Queens,Fall,6,afternoon,8.961538461538462,6.372510581308681,78
QUEENS,West Central Queens,Fall,6,evening,12.76923076923077,9.736693319767076,78
QUEENS,West Central Queens,Fall,6,morning,5.884615384615385,3.3535434612143833,78
QUEENS,West Central Queens,Fall,6,night,24.576923076923077,9.844926481319066,78
QUEENS,West Central Queens,Fall,6,overnight,12.948717948717949,10.989838796659248,78
QUEENS,West Central Queens,Spring,0,afternoon,6.428571428571429,5.9556562417454275,91
QUEENS,West Central Queens,Spring,0,evening,7.933333333333334,5.293201066282092,90
QUEENS,West Central Queens,Spring,0,morning,3.4831460674157304,1.8222885184105586,89
QUEENS,West Central Queens,Spring,0,night,13.0,12.038826077875424,91
QUEENS,West Central Queens,Spring,0,overnight,4.435294117647059,4.1445519570117275,85
QUEENS,West Central Queens,Spring,1,afternoon,8.11111111111111,17.090929616497014,90
QUEENS,West Central Queens,Spring,1,evening,8.703296703296703,7.593117505704323,91
QUEENS,West Central Queens,Spring,1,morning,4.919540229885057,5.258920197780012,87
QUEENS,West Central Queens,Spring,1,night,10.637362637362637,4.958755407282677,91
QUEENS,West Central Queens,Spring,1,overnight,2.9054054054054053,1.673065588532627,74
QUEENS,West Central Queens,Spring,2,afternoon,6.566666666666666,7.862655296692508,90
QUEENS,West Central Queens,Spring,2,evening,7.111111111111111,4.88161983717563,90
QUEENS,West Central Queens,Spring,2,morning,3.6,2.202144001251324,90
QUEENS,West Central Queens,Spring,2,night,9.802197802197803,4.339021344393944,91
QUEENS,West Central Queens,Spring,2,overnight,2.6447368421052633,1.5975309897331869,76
QUEENS,West Central Queens,Spring,3,afternoon,4.613636363636363,2.826117186000489,88
QUEENS,West Central Queens,Spring,3,evening,8.188888888888888,8.713794364954145,90
QUEENS,West Central Queens,Spring,3,morning,5.149425287356322,11.568329597044887,87
QUEENS,West Central Queens,Spring,3,night,11.922222222222222,7.917024435046199,90
QUEENS,West Central Queens,Spring,3,overnight,2.9466666666666668,1.985714748664335,75
QUEENS,West Central Queens,Spring,4,afternoon,6.011111111111111,3.6334724915796683,90
QUEENS,West Central Queens,Spring,4,evening,9.677777777777777,6.154979308425095,90
QUEENS,West Central Queens,Spring,4,morning,3.8620689655172415,2.5204854358630513,87
QUEENS,West Central Queens,Spring,4,night,15.076923076923077,7.044668226918172,91
QUEENS,West Central Queens,Spring,4,overnight,3.225,2.1581461805699953,80
QUEENS,West Central Queens,Spring,5,afternoon,9.277777777777779,7.611386765195173,90
QUEENS,West Central Queens,Spring,5,evening,13.38888888888889,8.839002491440727,90
QUEENS,West Central Queens,Spring,5,morning,5.906976744186046,3.1720392660456076,86
QUEENS,West Central Queens,Spring,5,night,23.977777777777778,11.709957136122988,90
QUEENS,West Central Queens,Spring,5,overnight,5.988505747126437,4.760531172418813,87
QUEENS,West Central Queens,Spring,6,afternoon,8.923076923076923,5.443101177394228,91
QUEENS,West Central Queens,Spring,6,evening,13.461538461538462,9.579268926300857,91
QUEENS,West Central Queens,Spring,6,morning,5.584269662921348,2.746108770788408,89
QUEENS,West Central Queens,Spring,6,night,23.384615384615383,11.925480871524384,91
QUEENS,West Central Queens,Spring,6,overnight,9.868131868131869,9.921031298552688,91
QUEENS,West Central Queens,Summer,0,afternoon,4.884615384615385,3.388217817676422,78
QUEENS,West Central Queens,Summer,0,evening,6.743589743589744,3.866055735033697,78
QUEENS,West Central Queens,Summer,0,morning,3.24,1.8294881871788697,75
QUEENS,West Central Queens,Summer,0,night,10.79746835443038,6.7203856475793735,79
QUEENS,West Central Queens,Summer,0,overnight,3.4782608695652173,3.2249427521237806,69
QUEENS,West Central Queens,Summer,1,afternoon,4.658227848101266,3.7583618770285714,79
QUEENS,West Central Queens,Summer,1,evening,8.08974358974359,5.703008769439955,78
QUEENS,West Central Queens,Summer,1,morning,3.418918918918919,2.0937398979957105,74
QUEENS,West Central Queens,Summer,1,night,9.822784810126583,9.22755001746913,79
QUEENS,West Central Queens,Summer,1,overnight,2.098360655737705,1.4457399262752029,61
QUEENS,West Central Queens,Summer,2,afternoon,5.578947368421052,9.512466428001712,76
QUEENS,West Central Queens,Summer,2,evening,8.69620253164557,7.98452739378135,79
QUEENS,West Central Queens,Summer,2,morning,4.04054054054054,2.319891289311713,74
QUEENS,West Central Queens,Summer,2,night,8.49367088607595,4.242258160526275,79
QUEENS,West Central Queens,Summer,2,overnight,2.578125,2.136639458262244,64
QUEENS,West Central Queens,Summer,3,afternoon,5.012820512820513,3.6019244125688528,78
QUEENS,West Central Queens,Summer,3,evening,8.784810126582279,7.224727634074712,79
QUEENS,West Central Queens,Summer,3,morning,3.8974358974358974,2.4366772329128734,78
QUEENS,West Central Queens,Summer,3,night,10.582278481012658,4.578678554568933,79
QUEENS,West Central Queens,Summer,3,overnight,2.634920634920635,1.8077038304879705,63
QUEENS,West Central Queens,Summer,4,afternoon,7.133333333333334,7.52353664200578,75
QUEENS,West Central Queens,Summer,4,evening,16.4025974025974,21.98519821455224,77
QUEENS,West Central Queens,Summer,4,morning,4.0,2.569046515733026,71
QUEENS,West Central Queens,Summer,4,night,17.371794871794872,8.820149561942717,78
QUEENS,West Central Queens,Summer,4,overnight,2.8507462686567164,2.098005772757488,67
QUEENS,West Central Queens,Summer,5,afternoon,8.253164556962025,4.617326217157583,79
QUEENS,West Central Queens,Summer,5,evening,19.481012658227847,10.430306875901529,79
QUEENS,West Central Queens,Summer,5,morning,5.3896103896103895,2.8844220626808608,77
QUEENS,West Central Queens,Summer,5,night,30.126582278481013,11.168140456062886,79
QUEENS,West Central Queens,Summer,5,overnight,4.6075949367088604,2.7335415251496777,79
QUEENS,West Central Queens,Summer,6,afternoon,7.6455696202531644,4.512199914543773,79
QUEENS,West Central Queens,Summer,6,evening,14.012658227848101,8.466364325642664,79
QUEENS,West Central Queens,Summer,6,morning,4.717948717948718,3.116347495325531,78
QUEENS,West Central Queens,Summer,6,night,26.68354430379747,11.954555299343564,79
QUEENS,West Central Queens,Summer,6,overnight,8.320512820512821,4.771380016941352,78
QUEENS,West Central Queens,Winter,0,afternoon,4.962025316455696,5.256114968629721,79
QUEENS,West Central Queens,Winter,0,evening,5.481481481481482,5.527456718761149,81
QUEENS,West Central Queens,Winter,0,morning,3.3902439024390243,1.8036731901356777,82
QUEENS,West Central Queens,Winter,0,night,9.154761904761905,5.226194560211271,84
QUEENS,West Central Queens,Winter,0,overnight,4.0,4.239693385140016,81
QUEENS,West Central Queens,Winter,1,afternoon,4.108433734939759,2.682427223538373,83
QUEENS,West Central Queens,Winter,1,evening,5.511904761904762,3.756100411873122,84
QUEENS,West Central Queens,Winter,1,morning,3.4683544303797467,2.1533244603967465,79
QUEENS,West Central Queens,Winter,1,night,8.19047619047619,3.800685386751294,84
QUEENS,West Central Queens,Winter,1,overnight,3.2253521126760565,1.7824315903409795,71
QUEENS,West Central Queens,Winter,2,afternoon,4.023529411764706,3.011788230825489,85
QUEENS,West Central Queens,Winter,2,evening,5.238095238095238,3.2658106527684803,84
QUEENS,West Central Queens,Winter,2,morning,3.5,1.926103980373302,82
QUEENS,West Central Queens,Winter,2,night,8.376470588235295,5.845178050545341,85
QUEENS,West Central Queens,Winter,2,overnight,3.263888888888889,3.099264135994791,72
QUEENS,West Central Queens,Winter,3,afternoon,4.506024096385542,4.351544424392455,83
QUEENS,West Central Queens,Winter,3,evening,5.905882352941177,6.799200809849719,85
QUEENS,West Central Queens,Winter,3,morning,3.744186046511628,1.9353433895739833,86
QUEENS,West Central Queens,Winter,3,night,8.942528735632184,4.668938233561869,87
QUEENS,West Central Queens,Winter,3,overnight,3.0759493670886076,3.016077227717701,79
QUEENS,West Central Queens,Winter,4,afternoon,5.6395348837209305,7.168415676461117,86
QUEENS,West Central Queens,Winter,4,evening,6.848837209302325,9.873931741903816,86
QUEENS,West Central Queens,Winter,4,morning,3.152941176470588,1.7423703227892438,85
QUEENS,West Central Queens,Winter,4,night,12.126436781609195,6.107190953448828,87
QUEENS,West Central Queens,Winter,4,overnight,3.2948717948717947,2.2045347264158397,78
QUEENS,West Central Queens,Winter,5,afternoon,8.119047619047619,10.780845086021298,84
QUEENS,West Central Queens,Winter,5,evening,7.4,7.651952754191635,85
QUEENS,West Central Queens,Winter,5,morning,4.451219512195122,2.5779331324086217,82
QUEENS,West Central Queens,Winter,5,night,17.576470588235296,6.9716713692393935,85
QUEENS,West Central Queens,Winter,5,overnight,4.904761904761905,3.327935963018663,84
QUEENS,West Central Queens,Winter,6,afternoon,7.2976190476190474,6.35264817545239,84
QUEENS,West Central Queens,Winter,6,evening,6.073170731707317,3.6541215958363353,82
QUEENS,West Central Queens,Winter,6,morning,4.771084337349397,2.6101364379104375,83
QUEENS,West Central Queens,Winter,6,night,16.535714285714285,6.590329586747702,84
QUEENS,West Central Queens,Winter,6,overnight,8.80952380952381,6.192642720753084,84
QUEENS,West Queens,Fall,0,afternoon,9.14102564102564,5.979889151069128,78
QUEENS,West Queens,Fall,0,evening,13.025641025641026,7.629359488654746,78
QUEENS,West Queens,Fall,0,morning,9.623376623376624,11.160360965015707,77
QUEENS,West Queens,Fall,0,night,28.602564102564102,15.597485431362065,78
QUEENS,West Queens,Fall,0,overnight,10.961538461538462,11.954939540649272,78
QUEENS,West Queens,Fall,1,afternoon,8.653846153846153,4.60611373245209,78
QUEENS,West Queens,Fall,1,evening,14.102564102564102,11.125715787379782,78
QUEENS,West Queens,Fall,1,morning,7.233766233766234,4.893325486114261,77
QUEENS,West Queens,Fall,1,night,17.884615384615383,11.142501723371852,78
QUEENS,West Queens,Fall,1,overnight,5.1866666666666665,4.193603022021315,75
QUEENS,West Queens,Fall,2,afternoon,8.961538461538462,6.150582926005496,78
QUEENS,West Queens,Fall,2,evening,14.961538461538462,8.606011652527352,78
QUEENS,West Queens,Fall,2,morning,8.61038961038961,8.790179694223136,77
QUEENS,West Queens,Fall,2,night,20.96153846153846,11.558369439324222,78
QUEENS,West Queens,Fall,2,overnight,6.68,10.966977459382077,75
QUEENS,West Queens,Fall,3,afternoon,9.282051282051283,4.303117069847915,78
QUEENS,West Queens,Fall,3,evening,16.435897435897434,10.618031396760454,78
QUEENS,West Queens,Fall,3,morning,9.384615384615385,12.941658065584699,78
QUEENS,West Queens,Fall,3,night,23.653846153846153,11.994400125293234,78
QUEENS,West Queens,Fall,3,overnight,6.573333333333333,8.008733971098044,75
QUEENS,West Queens,Fall,4,afternoon,9.602564102564102,5.252926812096289,78
QUEENS,West Queens,Fall,4,evening,20.307692307692307,10.280870765470386,78
QUEENS,West Queens,Fall,4,morning,8.0,8.957330307282758,78
QUEENS,West Queens,Fall,4,night,38.47435897435897,17.865096463822177,78
QUEENS,West Queens,Fall,4,overnight,6.584415584415584,4.42287906158852,77
QUEENS,West Queens,Fall,5,afternoon,16.0,6.726570689939506,78
QUEENS,West Queens,Fall,5,evening,32.62820512820513,16.03900195615624,78
QUEENS,West Queens,Fall,5,morning,12.371794871794872,8.265259754812238,78
QUEENS,West Queens,Fall,5,night,72.65384615384616,31.943060918752614,78
QUEENS,West Queens,Fall,5,overnight,22.243589743589745,19.678048880049257,78
QUEENS,West Queens,Fall,6,afternoon,19.44871794871795,15.391553963129692,78
QUEENS,West Queens,Fall,6,evening,33.38461538461539,25.474831362877225,78
QUEENS,West Queens,Fall,6,morning,13.423076923076923,10.498632230975552,78
QUEENS,West Queens,Fall,6,night,77.94871794871794,33.7899921539436,78
QUEENS,West Queens,Fall,6,overnight,40.666666666666664,28.238624495890612,78
QUEENS,West Queens,Spring,0,afternoon,10.153846153846153,4.6089841660321476,91
QUEENS,West Queens,Spring,0,evening,15.989010989010989,12.00786270694193,91
QUEENS,West Queens,Spring,0,morning,6.811111111111111,3.3616958148471063,90
QUEENS,West Queens,Spring,0,night,29.296703296703296,25.910741876035598,91
QUEENS,West Queens,Spring,0,overnight,8.97752808988764,12.430696543134557,89
QUEENS,West Queens,Spring,1,afternoon,10.054945054945055,5.104165265006909,91
QUEENS,West Queens,Spring,1,evening,14.67032967032967,8.38524490473189,91
QUEENS,West Queens,Spring,1,morning,6.8,3.751254471821333,90
QUEENS,West Queens,Spring,1,night,18.01098901098901,10.887806130911883,91
QUEENS,West Queens,Spring,1,overnight,5.9,13.815843372371004,90
QUEENS,West Queens,Spring,2,afternoon,9.50561797752809,4.159118119772338,89
QUEENS,West Queens,Spring,2,evening,13.076923076923077,6.893202399192942,91
QUEENS,West Queens,Spring,2,morning,7.088888888888889,4.018620827883881,90
QUEENS,West Queens,Spring,2,night,16.318681318681318,8.244700817803613,91
QUEENS,West Queens,Spring,2,overnight,5.5813953488372094,7.377972168842426,86
QUEENS,West Queens,Spring,3,afternoon,9.977777777777778,4.799292498836496,90
QUEENS,West Queens,Spring,3,evening,13.555555555555555,6.356649373760035,90
QUEENS,West Queens,Spring,3,morning,6.696629213483146,3.730721641080688,89
QUEENS,West Queens,Spring,3,night,18.488888888888887,11.547891917589313,90
QUEENS,West Queens,Spring,3,overnight,5.114942528735632,4.664126547398455,87
QUEENS,West Queens,Spring,4,afternoon,10.444444444444445,5.755527116131012,90
QUEENS,West Queens,Spring,4,evening,17.211111111111112,11.561748676537892,90
QUEENS,West Queens,Spring,4,morning,6.853932584269663,3.389658610450833,89
QUEENS,West Queens,Spring,4,night,27.373626373626372,15.620960527906337,91
QUEENS,West Queens,Spring,4,overnight,5.303370786516854,3.238281300537308,89
QUEENS,West Queens,Spring,5,afternoon,15.033333333333333,6.886642338369927,90
QUEENS,West Queens,Spring,5,evening,26.77777777777778,15.236545199387683,90
QUEENS,West Queens,Spring,5,morning,9.488888888888889,4.306369581942502,90
QUEENS,West Queens,Spring,5,night,52.81111111111111,31.79777903502931,90
QUEENS,West Queens,Spring,5,overnight,13.561797752808989,17.166269155857904,89
QUEENS,West Queens,Spring,6,afternoon,18.043956043956044,11.038228609812846,91
QUEENS,West Queens,Spring,6,evening,35.32967032967033,25.895969203743295,91
QUEENS,West Queens,Spring,6,morning,10.417582417582418,6.068252419246205,91
QUEENS,West Queens,Spring,6,night,66.76923076923077,44.94615962412434,91
QUEENS,West Queens,Spring,6,overnight,26.846153846153847,26.293608465820096,91
QUEENS,West Queens,Summer,0,afternoon,7.708860759493671,3.72500868604796,79
QUEENS,West Queens,Summer,0,evening,12.974683544303797,6.263395252646889,79
QUEENS,West Queens,Summer,0,morning,6.151898734177215,3.059615392265525,79
QUEENS,West Queens,Summer,0,night,29.189873417721518,14.097713898475126,79
QUEENS,West Queens,Summer,0,overnight,9.0,7.324003388927781,79
QUEENS,West Queens,Summer,1,afternoon,7.417721518987341,4.159042033858613,79
QUEENS,West Queens,Summer,1,evening,13.924050632911392,8.552660632507253,79
QUEENS,West Queens,Summer,1,morning,5.782051282051282,2.670898656576029,78
QUEENS,West Queens,Summer,1,night,19.164556962025316,10.715948310748646,79
QUEENS,West Queens,Summer,1,overnight,4.405405405405405,3.118301781062667,74
QUEENS,West Queens,Summer,2,afternoon,7.569620253164557,3.667890976149356,79
QUEENS,West Queens,Summer,2,evening,14.683544303797468,7.926819622530858,79
QUEENS,West Queens,Summer,2,morning,6.141025641025641,3.056712260499807,78
QUEENS,West Queens,Summer,2,night,19.088607594936708,8.53828463138869,79
QUEENS,West Queens,Summer,2,overnight,4.45945945945946,3.9176075631540606,74
QUEENS,West Queens,Summer,3,afternoon,8.759493670886076,4.569169789016037,79
QUEENS,West Queens,Summer,3,evening,17.39240506329114,8.589525107793209,79
QUEENS,West Queens,Summer,3,morning,6.461538461538462,3.489101055261395,78
QUEENS,West Queens,Summer,3,night,20.40506329113924,9.261886316348768,79
QUEENS,West Queens,Summer,3,overnight,4.6923076923076925,2.654609773008652,78
QUEENS,West Queens,Summer,4,afternoon,9.08974358974359,4.472675765671877,78
QUEENS,West Queens,Summer,4,evening,22.705128205128204,9.768899729826378,78
QUEENS,West Queens,Summer,4,morning,6.0256410256410255,3.8611429536375512,78
QUEENS,West Queens,Summer,4,night,37.06410256410256,15.839568851201136,78
QUEENS,West Queens,Summer,4,overnight,5.6,3.3369349911460873,75
QUEENS,West Queens,Summer,5,afternoon,14.810126582278482,7.065764243360081,79
QUEENS,West Queens,Summer,5,evening,35.063291139240505,14.237312635494735,79
QUEENS,West Queens,Summer,5,morning,10.455696202531646,5.00972763565515,79
QUEENS,West Queens,Summer,5,night,80.49367088607595,24.55494801968168,79
QUEENS,West Queens,Summer,5,overnight,15.784810126582279,9.107155380806486,79
QUEENS,West Queens,Summer,6,afternoon,17.924050632911392,8.259838192831772,79
QUEENS,West Queens,Summer,6,evening,41.50632911392405,18.126955008778925,79
QUEENS,West Queens,Summer,6,morning,11.265822784810126,7.436412253160886,79
QUEENS,West Queens,Summer,6,night,94.46835443037975,27.927486434325502,79
QUEENS,West Queens,Summer,6,overnight,34.620253164556964,14.219257254096046,79
QUEENS,West Queens,Winter,0,afternoon,7.023809523809524,4.776892649512698,84
QUEENS,West Queens,Winter,0,evening,7.9523809523809526,3.498380905727752,84
QUEENS,West Queens,Winter,0,morning,5.891566265060241,4.155548885681299,83
QUEENS,West Queens,Winter,0,night,14.630952380952381,11.452131660261777,84
QUEENS,West Queens,Winter,0,overnight,7.25,13.941559762365003,80
QUEENS,West Queens,Winter,1,afternoon,6.892857142857143,3.855891618305297,84
QUEENS,West Queens,Winter,1,evening,8.214285714285714,4.415393195855872,84
QUEENS,West Queens,Winter,1,morning,5.109756097560975,3.2998544582981255,82
QUEENS,West Queens,Winter,1,night,13.630952380952381,15.445028647607483,84
QUEENS,West Queens,Winter,1,overnight,4.4625,3.5469500180267204,80
QUEENS,West Queens,Winter,2,afternoon,7.858823529411764,4.356584893327928,85
QUEENS,West Queens,Winter,2,evening,8.823529411764707,5.083063546130975,85
QUEENS,West Queens,Winter,2,morning,5.734939759036145,4.129265975488473,83
QUEENS,West Queens,Winter,2,night,13.905882352941177,10.453552061394259,85
QUEENS,West Queens,Winter,2,overnight,5.2875,8.248043496429158,80
QUEENS,West Queens,Winter,3,afternoon,7.8604651162790695,3.6659411461457077,86
QUEENS,West Queens,Winter,3,evening,7.67816091954023,3.727628627305317,87
QUEENS,West Queens,Winter,3,morning,5.616279069767442,3.941240785966843,86
QUEENS,West Queens,Winter,3,night,14.344827586206897,8.789300559793876,87
QUEENS,West Queens,Winter,3,overnight,4.647058823529412,7.087389677234828,85
QUEENS,West Queens,Winter,4,afternoon,8.229885057471265,3.863066469111569,87
QUEENS,West Queens,Winter,4,evening,9.436781609195402,4.900643406797529,87
QUEENS,West Queens,Winter,4,morning,6.333333333333333,4.016032128385541,84
QUEENS,West Queens,Winter,4,night,18.448275862068964,10.633162933460904,87
QUEENS,West Queens,Winter,4,overnight,5.470588235294118,7.660331080893799,85
QUEENS,West Queens,Winter,5,afternoon,11.882352941176471,5.183333558503784,85
QUEENS,West Queens,Winter,5,evening,11.623529411764705,4.718192931389638,85
QUEENS,West Queens,Winter,5,morning,8.30952380952381,5.490355597753913,84
QUEENS,West Queens,Winter,5,night,27.788235294117648,14.304589770958344,85
QUEENS,West Queens,Winter,5,overnight,8.411764705882353,6.621203526131318,85
QUEENS,West Queens,Winter,6,afternoon,11.892857142857142,6.759229044835718,84
QUEENS,West Queens,Winter,6,evening,10.916666666666666,6.072272223792289,84
QUEENS,West Queens,Winter,6,morning,7.951807228915663,4.656240539575478,83
